plot	nurse	target	tempo	altura_imp	altura_rii	folhas_imp	folhas_rii
118	ipe	aroeira	6	-0.25	-0.025	-0.333333333	-0.333333333
118	ipe	aroeira	7	-0.222222222	-0.025641026	-0.2	-0.2
118	ipe	aroeira	8	-0.25	-0.024390244	-0.125	-0.333333333
118	ipe	aroeira	9	-0.222222222	-0.051282051	0	0
118	ipe	cating	1	0	0	-0.090909091	-0.142857143
118	ipe	cating	2	-0.04	-0.047619048	-0.071428571	-0.142857143
118	ipe	cating	3	0.019230769	0.023255814	-0.1	-0.142857143
118	ipe	cating	4	0	0	-0.125	-0.142857143
118	ipe	cating	6	-0.021276596	-0.023255814	0	0
118	ipe	cating	7	0.020833333	0.022222222	-0.05	-0.333333333
118	ipe	cating	8	0	0	0.4	0.5
118	ipe	cating	9	0	0	0.074074074	0.5
132	ipe	angico	1	-0.181818182	-0.238095238	0	0
132	ipe	angico	2	0.140625	0.230769231	0.0625	0.2
132	ipe	angico	3	0.123076923	0.210526316	0	0
132	ipe	angico	4	0.179104478	0.272727273	0	0
132	ipe	angico	6	0.131147541	0.210526316	0	0
132	ipe	angico	7	0.116666667	0.179487179	0	0
132	ipe	angico	8	0.129032258	0.2	0	0
132	ipe	angico	9	0.112903226	0.179487179	0	0
132	ipe	aroeira	1	-0.625	-0.138888889	0.266666667	0.166666667
132	ipe	aroeira	2	-0.647058824	-0.154929577	-0.111111111	-0.1
132	ipe	aroeira	3	0.346153846	0.126760563	0.083333333	0.142857143
132	ipe	aroeira	4	0.357142857	0.142857143	0.384615385	0.454545455
132	ipe	aroeira	6	0.36	0.126760563	0.125	0.333333333
132	ipe	aroeira	7	0.375	0.123287671	0.25	0.5
132	ipe	aroeira	8	0.36	0.123287671	0	0
132	ipe	aroeira	9	-0.04	-0.016393443	0	0
132	ipe	cating	1	-0.181818182	-0.238095238	0	0
132	ipe	cating	2	0.140625	0.230769231	0.0625	0.2
132	ipe	cating	3	0.123076923	0.210526316	0	0
132	ipe	cating	4	0.179104478	0.272727273	0	0
132	ipe	cating	6	0.131147541	0.210526316	0	0
132	ipe	cating	7	0.116666667	0.179487179	0	0
132	ipe	cating	8	0.129032258	0.2	0	0
132	ipe	cating	9	0.112903226	0.179487179	0	0
19	jubranca	angico	1	-0.213114754	-0.393939394	0.153846154	0.25
19	jubranca	angico	2	-0.2	-0.375	0.125	0.25
19	jubranca	angico	3	-0.196721311	-0.352941176	0.090909091	0.142857143
19	jubranca	angico	4	-0.186440678	-0.314285714	-0.1	-0.333333333
19	jubranca	angico	6	-0.210526316	-0.352941176	-0.2	-0.333333333
19	jubranca	angico	7	-0.233333333	-0.4375	0	0
19	jubranca	angico	8	-0.328571429	-1	-0.25	-1
19	jubranca	angico	9	-0.323943662	-1	-0.038461538	-1
19	jubranca	aroeira	1	0	0	-0.545454545	-0.230769231
19	jubranca	aroeira	2	-0.117647059	-0.032258065	-0.4	-0.363636364
19	jubranca	aroeira	3	-0.117647059	-0.03125	-0.102564103	-0.4
19	jubranca	aroeira	4	0	0	-0.375	-0.333333333
19	jubranca	aroeira	6	0	0	-0.333333333	-0.333333333
19	jubranca	aroeira	7	-0.066666667	-0.015384615	-0.2	-0.2
19	jubranca	aroeira	8	-0.0625	-0.015384615	0.111111111	0.333333333
19	jubranca	aroeira	9	-0.043478261	-0.015384615	0.25	0.333333333
19	jubranca	cating	1	-0.213114754	-0.393939394	0.153846154	0.25
19	jubranca	cating	2	-0.2	-0.375	0.125	0.25
19	jubranca	cating	3	-0.196721311	-0.352941176	0.090909091	0.142857143
19	jubranca	cating	4	-0.186440678	-0.314285714	-0.1	-0.333333333
19	jubranca	cating	6	-0.210526316	-0.352941176	-0.2	-0.333333333
19	jubranca	cating	7	-0.233333333	-0.4375	0	0
19	jubranca	cating	8	-0.328571429	-1	-0.25	-1
19	jubranca	cating	9	-0.323943662	-1	-0.038461538	-1
46	jubranca	angico	1	0	0	0.352941176	0.5
46	jubranca	angico	2	-0.127659574	-0.115384615	0.3	0.5
46	jubranca	angico	3	-0.058823529	-0.066666667	0.3125	0.555555556
46	jubranca	angico	4	-0.12	-0.125	0.4	0.6
46	jubranca	angico	6	-0.104166667	-0.111111111	0.5	0.5
46	jubranca	angico	7	-0.106382979	-0.102040816	-0.75	-0.882352941
46	jubranca	angico	8	-0.0625	-0.063829787	-0.333333333	-0.333333333
46	jubranca	angico	9	-0.117647059	-0.130434783	0	0
46	jubranca	aroeira	1	-0.095238095	-0.037037037	0.3	0.3
46	jubranca	aroeira	2	0.333333333	0.180327869	0.315789474	0.857142857
46	jubranca	aroeira	3	0.259259259	0.111111111	0.136363636	0.428571429
46	jubranca	aroeira	4	0.290322581	0.147540984	-0.4	-0.666666667
46	jubranca	aroeira	6	0.3	0.147540984	0	0
46	jubranca	aroeira	7	0.310344828	0.142857143	0	0
46	jubranca	aroeira	8	0.290322581	0.147540984	-0.125	-0.333333333
46	jubranca	aroeira	9	0.25	0.166666667	0	0
46	jubranca	cating	1	0	0	0.352941176	0.5
46	jubranca	cating	2	-0.127659574	-0.115384615	0.3	0.5
46	jubranca	cating	3	-0.058823529	-0.066666667	0.3125	0.555555556
46	jubranca	cating	4	-0.12	-0.125	0.4	0.6
46	jubranca	cating	6	-0.104166667	-0.111111111	0.5	0.5
46	jubranca	cating	7	-0.106382979	-0.102040816	-0.75	-0.882352941
46	jubranca	cating	8	-0.0625	-0.063829787	-0.333333333	-0.333333333
46	jubranca	cating	9	-0.117647059	-0.130434783	0	0
56	jubranca	angico	1	-0.063829787	-0.058823529	0	0
56	jubranca	angico	2	-0.137254902	-0.155555556	0	0
56	jubranca	angico	3	-0.094339623	-0.11627907	0	0
56	jubranca	angico	4	-0.134615385	-0.155555556	0	0
56	jubranca	angico	6	-0.127659574	-0.125	0	0
56	jubranca	angico	7	-0.319587629	-0.274336283	0	0
56	jubranca	angico	8	0	0	0	0
56	jubranca	angico	9	0	0	0	0
56	jubranca	aroeira	1	-0.272727273	-0.04	0.411764706	0.24137931
56	jubranca	aroeira	2	-0.083333333	-0.014084507	0.333333333	0.266666667
56	jubranca	aroeira	3	0.2	0.04	0.090909091	0.5
56	jubranca	aroeira	4	0.142857143	0.027027027	-0.125	-0.142857143
56	jubranca	aroeira	6	0.090909091	0.013333333	0.222222222	0.5
56	jubranca	aroeira	7	0	0	0.25	0.5
56	jubranca	aroeira	8	0.441860465	1	0.1	1
56	jubranca	aroeira	9	0.408602151	1	0.2	1
56	jubranca	cating	1	-0.063829787	-0.058823529	0	0
56	jubranca	cating	2	-0.137254902	-0.155555556	0	0
56	jubranca	cating	3	-0.094339623	-0.11627907	0	0
56	jubranca	cating	4	-0.134615385	-0.155555556	0	0
56	jubranca	cating	6	-0.127659574	-0.125	0	0
56	jubranca	cating	7	-0.319587629	-0.274336283	0	0
56	jubranca	cating	8	0	0	0	0
56	jubranca	cating	9	0	0	0	0
68	jubranca	angico	1	0.215384615	0.259259259	0	0
68	jubranca	angico	2	0.260869565	0.321428571	0.066666667	0.142857143
68	jubranca	angico	3	0.1875	0.230769231	-0.090909091	-0.2
68	jubranca	angico	4	0.193548387	0.222222222	-0.111111111	-0.2
68	jubranca	angico	6	0.203389831	0.222222222	-0.25	-0.2
68	jubranca	angico	7	0.209677419	0.245283019	0.047619048	0.333333333
68	jubranca	angico	8	0.326923077	1	0.2	1
68	jubranca	angico	9	0.317307692	1	0.037037037	1
68	jubranca	aroeira	1	-0.75	-0.217391304	-0.222222222	-0.076923077
68	jubranca	aroeira	2	-0.611111111	-0.15942029	-0.066666667	-0.04
68	jubranca	aroeira	3	-0.470588235	-0.114285714	0.14893617	0.636363636
68	jubranca	aroeira	4	-0.631578947	-0.171428571	0.1	0.2
68	jubranca	aroeira	6	-0.578947368	-0.164179104	0.142857143	0.2
68	jubranca	aroeira	7	-0.578947368	-0.164179104	0.166666667	0.2
68	jubranca	aroeira	8	-0.55	-0.164179104	-0.125	-0.333333333
68	jubranca	aroeira	9	0.329268293	1	0.2	1
68	jubranca	cating	1	0.215384615	0.259259259	0	0
68	jubranca	cating	2	0.260869565	0.321428571	0.066666667	0.142857143
68	jubranca	cating	3	0.1875	0.230769231	-0.090909091	-0.2
68	jubranca	cating	4	0.193548387	0.222222222	-0.111111111	-0.2
68	jubranca	cating	6	0.203389831	0.222222222	-0.25	-0.2
68	jubranca	cating	7	0.209677419	0.245283019	0.047619048	0.333333333
68	jubranca	cating	8	0.326923077	1	0.2	1
68	jubranca	cating	9	0.317307692	1	0.037037037	1
70	jubranca	angico	1	0.151515152	0.25	-0.333333333	-0.5
70	jubranca	angico	2	0.176470588	0.3	-0.133333333	-0.333333333
70	jubranca	angico	3	0.149253731	0.25	0.076923077	0.333333333
70	jubranca	angico	4	0.161764706	0.282051282	-0.222222222	-0.333333333
70	jubranca	angico	6	0.158730159	0.25	-0.25	-0.2
70	jubranca	angico	7	0.166666667	0.282051282	0	0
70	jubranca	angico	8	0.176470588	0.3	0	0
70	jubranca	angico	9	0.173913043	0.3	0	0
70	jubranca	aroeira	1	-0.8	-0.157894737	-0.333333333	-0.181818182
70	jubranca	aroeira	2	-1	-0.175	-0.277777778	-0.217391304
70	jubranca	aroeira	3	-0.769230769	-0.125	0.127659574	0.75
70	jubranca	aroeira	4	-1	-0.156626506	0.285714286	0.666666667
70	jubranca	aroeira	6	-1	-0.175	0.142857143	0.2
70	jubranca	aroeira	7	-1	-0.175	0.142857143	0.333333333
70	jubranca	aroeira	8	-1	-0.170731707	0	0
70	jubranca	aroeira	9	-0.854545455	-1	-0.25	-1
70	jubranca	cating	1	0.151515152	0.25	-0.333333333	-0.5
70	jubranca	cating	2	0.176470588	0.3	-0.133333333	-0.333333333
70	jubranca	cating	3	0.149253731	0.25	0.076923077	0.333333333
70	jubranca	cating	4	0.161764706	0.282051282	-0.222222222	-0.333333333
70	jubranca	cating	6	0.158730159	0.25	-0.25	-0.2
70	jubranca	cating	7	0.166666667	0.282051282	0	0
70	jubranca	cating	8	0.176470588	0.3	0	0
70	jubranca	cating	9	0.173913043	0.3	0	0
130	juca	angico	1	-0.32	-0.275862069	-0.25	-0.428571429
130	juca	angico	2	-0.34	-0.298245614	-0.2	-0.428571429
130	juca	angico	3	-0.269230769	-0.259259259	-0.272727273	-0.428571429
130	juca	angico	4	0.196428571	0.174603175	0.25	0.428571429
130	juca	angico	6	-0.291666667	-0.259259259	0	0
130	juca	angico	7	-0.3125	-0.263157895	0	0
130	juca	angico	8	-0.224489796	-0.20754717	0	0
130	juca	angico	9	-0.26	-0.236363636	0	0
130	juca	aroeira	1	-0.666666667	-0.171428571	0.1875	0.157894737
130	juca	aroeira	2	-0.631578947	-0.176470588	0.166666667	0.222222222
130	juca	aroeira	3	-0.5	-0.151515152	0.054054054	0.125
130	juca	aroeira	4	-0.714285714	-0.128205128	-0.6	-0.2
130	juca	aroeira	6	-0.5	-0.134328358	-0.428571429	-0.6
130	juca	aroeira	7	-0.555555556	-0.147058824	-0.333333333	-0.5
130	juca	aroeira	8	-0.578947368	-0.15942029	-0.125	-0.333333333
130	juca	aroeira	9	-0.423076923	-0.15942029	0	0
130	juca	cating	1	-0.32	-0.275862069	-0.25	-0.428571429
130	juca	cating	2	-0.34	-0.298245614	-0.2	-0.428571429
130	juca	cating	3	-0.269230769	-0.259259259	-0.272727273	-0.428571429
130	juca	cating	4	0.196428571	0.174603175	0.25	0.428571429
130	juca	cating	6	-0.291666667	-0.259259259	0	0
130	juca	cating	7	-0.3125	-0.263157895	0	0
130	juca	cating	8	-0.224489796	-0.20754717	0	0
130	juca	cating	9	-0.26	-0.236363636	0	0
136	juca	angico	1	0.2	0.169230769	0.230769231	0.272727273
136	juca	angico	2	0.237288136	0.21875	0.1875	0.272727273
136	juca	angico	3	0.216666667	0.206349206	0.3125	0.555555556
136	juca	angico	4	0.196428571	0.174603175	0.25	0.428571429
136	juca	angico	6	0.236363636	0.2	0.428571429	0.428571429
136	juca	angico	7	0.245614035	0.212121212	0	0
136	juca	angico	8	0.169811321	0.147540984	-0.333333333	-0.333333333
136	juca	angico	9	0.178571429	0.166666667	0	0
136	juca	aroeira	1	-0.6	-0.075	-0.111111111	-0.04
136	juca	aroeira	2	-0.615384615	-0.105263158	0	0
136	juca	aroeira	3	-0.538461538	-0.090909091	0	0
136	juca	aroeira	4	-0.714285714	-0.128205128	-0.6	-0.2
136	juca	aroeira	6	-0.583333333	-0.090909091	-0.166666667	-0.2
136	juca	aroeira	7	-0.7	-0.086419753	-0.2	-0.2
136	juca	aroeira	8	-0.75	-0.111111111	-0.25	-0.5
136	juca	aroeira	9	-0.263157895	-0.064935065	-0.333333333	-0.333333333
136	juca	cating	1	0.2	0.169230769	0.230769231	0.272727273
136	juca	cating	2	0.237288136	0.21875	0.1875	0.272727273
136	juca	cating	3	0.216666667	0.206349206	0.3125	0.555555556
136	juca	cating	4	0.196428571	0.174603175	0.25	0.428571429
136	juca	cating	6	0.236363636	0.2	0.428571429	0.428571429
136	juca	cating	7	0.245614035	0.212121212	0	0
136	juca	cating	8	0.169811321	0.147540984	-0.333333333	-0.333333333
136	juca	cating	9	0.178571429	0.166666667	0	0
139	juca	angico	1	0.040816327	0.04	0.214285714	0.333333333
139	juca	angico	2	0.076923077	0.083333333	0.176470588	0.333333333
139	juca	angico	3	0.089285714	0.106382979	0.166666667	0.25
139	juca	angico	4	0.04	0.041666667	0.25	0.428571429
139	juca	angico	6	0.078431373	0.086956522	0.285714286	0.5
139	juca	angico	7	0.078431373	0.083333333	0.130434783	0.6
139	juca	angico	8	0	0	0.5	0.6
139	juca	angico	9	0.056603774	0.066666667	0	0
139	juca	aroeira	1	0.25	0.054054054	-0.230769231	-0.157894737
139	juca	aroeira	2	0.227272727	0.076923077	-0.304347826	-0.466666667
139	juca	aroeira	3	0.15	0.046153846	-0.179487179	-0.538461538
139	juca	aroeira	4	0.157894737	0.044776119	-0.857142857	-0.428571429
139	juca	aroeira	6	0.260869565	0.090909091	0.3	0.6
139	juca	aroeira	7	0.210526316	0.058823529	0.142857143	0.333333333
139	juca	aroeira	8	0.2	0.058823529	-1	-0.5
139	juca	aroeira	9	0.08	0.03030303	-1	-0.6
139	juca	cating	1	0.040816327	0.04	0.214285714	0.333333333
139	juca	cating	2	0.076923077	0.083333333	0.176470588	0.333333333
139	juca	cating	3	0.089285714	0.106382979	0.166666667	0.25
139	juca	cating	4	0.04	0.041666667	0.25	0.428571429
139	juca	cating	6	0.078431373	0.086956522	0.285714286	0.5
139	juca	cating	7	0.078431373	0.083333333	0.130434783	0.6
139	juca	cating	8	0	0	0.5	0.6
139	juca	cating	9	0.056603774	0.066666667	0	0
145	juca	angico	1	-0.125	-0.115384615	-0.909090909	-0.625
145	juca	angico	2	-0.106382979	-0.098039216	-0.714285714	-0.625
145	juca	angico	3	-0.040816327	-0.041666667	-1	-0.625
145	juca	angico	4	-0.085106383	-0.076923077	-1	-0.571428571
145	juca	angico	6	-0.046511628	-0.038461538	-0.8	-0.666666667
145	juca	angico	7	-0.088888889	-0.076923077	0	0
145	juca	angico	8	-0.106382979	-0.098039216	0	0
145	juca	angico	9	-0.12244898	-0.12	0	0
145	juca	aroeira	1	0.434782609	0.128205128	-0.307692308	-0.2
145	juca	aroeira	2	0.391304348	0.12	-0.210526316	-0.2
145	juca	aroeira	3	0.464285714	0.164556962	-0.058823529	-0.111111111
145	juca	aroeira	4	0.388888889	0.086419753	-0.75	-0.5
145	juca	aroeira	6	0.421052632	0.1	0	0
145	juca	aroeira	7	0.388888889	0.088607595	0	0
145	juca	aroeira	8	0.388888889	0.086419753	0	0
145	juca	aroeira	9	0.3	0.116883117	0	0
145	juca	cating	1	-0.125	-0.115384615	-0.909090909	-0.625
145	juca	cating	2	-0.106382979	-0.098039216	-0.714285714	-0.625
145	juca	cating	3	-0.040816327	-0.041666667	-1	-0.625
145	juca	cating	4	-0.085106383	-0.076923077	-1	-0.571428571
145	juca	cating	6	-0.046511628	-0.038461538	-0.8	-0.666666667
145	juca	cating	7	-0.088888889	-0.076923077	0	0
145	juca	cating	8	-0.106382979	-0.098039216	0	0
145	juca	cating	9	-0.12244898	-0.12	0	0
148	juca	angico	1	-0.285714286	-0.171428571	0.214285714	0.333333333
148	juca	angico	2	-0.153846154	-0.088235294	0.176470588	0.333333333
148	juca	angico	3	-0.227272727	-0.151515152	0.230769231	0.333333333
148	juca	angico	4	-0.12	-0.125	0.4	0.6
148	juca	angico	6	-0.25	-0.151515152	0.4	0.25
148	juca	angico	7	-0.225	-0.134328358	-0.1	-0.5
148	juca	angico	8	-0.243902439	-0.147058824	0	0
148	juca	angico	9	-0.214285714	-0.134328358	0	0
148	juca	aroeira	1	0.411764706	0.205882353	-0.4	-0.153846154
148	juca	aroeira	2	0.310344828	0.142857143	0.136363636	0.157894737
148	juca	aroeira	3	0.230769231	0.096774194	0.136363636	0.428571429
148	juca	aroeira	4	0.290322581	0.147540984	-0.4	-0.666666667
148	juca	aroeira	6	0.217391304	0.079365079	-0.428571429	-0.6
148	juca	aroeira	7	0.24	0.096774194	-0.833333333	-0.714285714
148	juca	aroeira	8	0.208333333	0.079365079	-0.375	-0.6
148	juca	aroeira	9	0.161290323	0.079365079	0	0
148	juca	cating	1	-0.285714286	-0.171428571	0.214285714	0.333333333
148	juca	cating	2	-0.153846154	-0.088235294	0.176470588	0.333333333
148	juca	cating	3	-0.227272727	-0.151515152	0.230769231	0.333333333
148	juca	cating	4	-0.12	-0.125	0.4	0.6
148	juca	cating	6	-0.25	-0.151515152	0.4	0.25
148	juca	cating	7	-0.225	-0.134328358	-0.1	-0.5
148	juca	cating	8	-0.243902439	-0.147058824	0	0
148	juca	cating	9	-0.214285714	-0.134328358	0	0
20	jupreta	angico	1	0.172413793	0.178571429	-0.166666667	-0.333333333
20	jupreta	angico	2	0.189655172	0.192982456	0.235294118	0.333333333
20	jupreta	angico	3	0.166666667	0.142857143	0	0
20	jupreta	angico	4	0.085106383	0.066666667	0	0
20	jupreta	angico	6	0.166666667	0.125	0	0
20	jupreta	angico	7	0.176470588	0.142857143	0	0
20	jupreta	angico	8	0.339622642	1	0.2	1
20	jupreta	angico	9	0.336448598	1	0.037037037	1
20	jupreta	aroeira	1	-0.058823529	-0.016393443	-0.125	-0.037037037
20	jupreta	aroeira	2	0.1	0.033333333	0.214285714	0.375
20	jupreta	aroeira	3	0.095238095	0.033333333	0.025641026	0.111111111
20	jupreta	aroeira	4	0	0	-0.125	-0.142857143
20	jupreta	aroeira	6	0	0	0	0
20	jupreta	aroeira	7	0.052631579	0.016949153	0	0
20	jupreta	aroeira	8	0.05	0.016949153	0	0
20	jupreta	aroeira	9	0.035714286	0.01754386	0	0
20	jupreta	cating	1	0.172413793	0.178571429	-0.166666667	-0.333333333
20	jupreta	cating	2	0.189655172	0.192982456	0.235294118	0.333333333
20	jupreta	cating	3	0.166666667	0.142857143	0	0
20	jupreta	cating	4	0.085106383	0.066666667	0	0
20	jupreta	cating	6	0.166666667	0.125	0	0
20	jupreta	cating	7	0.176470588	0.142857143	0	0
20	jupreta	cating	8	0.339622642	1	0.2	1
20	jupreta	cating	9	0.336448598	1	0.037037037	1
22	jupreta	angico	1	0.192307692	0.147058824	0.090909091	0.111111111
22	jupreta	angico	2	0.25	0.266666667	0.125	0.25
22	jupreta	angico	3	0.234375	0.245901639	0	0
22	jupreta	angico	4	0.246153846	0.266666667	0.111111111	0.142857143
22	jupreta	angico	6	0.265625	0.288135593	0.375	0.6
22	jupreta	angico	7	0.261538462	0.288135593	0	0
22	jupreta	angico	8	0.351851852	1	0.2	1
22	jupreta	angico	9	0.354545455	1	0.037037037	1
22	jupreta	aroeira	1	0.36	0.126760563	-0.461538462	-0.272727273
22	jupreta	aroeira	2	0.0625	0.015384615	-0.333333333	-0.25
22	jupreta	aroeira	3	0.058823529	0.015384615	-0.121212121	-0.181818182
22	jupreta	aroeira	4	0.111111111	0.03030303	0.285714286	0.142857143
22	jupreta	aroeira	6	-0.384615385	-0.068493151	-0.333333333	-0.090909091
22	jupreta	aroeira	7	0.033333333	0.007633588	0.25	0.111111111
22	jupreta	aroeira	8	-0.357142857	-0.068493151	-0.166666667	-0.142857143
22	jupreta	aroeira	9	0.148148148	0.058823529	0.25	0.333333333
22	jupreta	cating	1	0.192307692	0.147058824	0.090909091	0.111111111
22	jupreta	cating	2	0.25	0.266666667	0.125	0.25
22	jupreta	cating	3	0.234375	0.245901639	0	0
22	jupreta	cating	4	0.246153846	0.266666667	0.111111111	0.142857143
22	jupreta	cating	6	0.265625	0.288135593	0.375	0.6
22	jupreta	cating	7	0.261538462	0.288135593	0	0
22	jupreta	cating	8	0.351851852	1	0.2	1
22	jupreta	cating	9	0.354545455	1	0.037037037	1
98	jupreta	angico	1	-1	-0.494736842	-0.5	-0.384615385
98	jupreta	angico	2	-0.97826087	-0.483870968	-0.307692308	-0.333333333
98	jupreta	angico	3	-1	-0.548387097	-0.5	-0.454545455
98	jupreta	angico	4	-1	-0.52688172	-0.571428571	-0.333333333
98	jupreta	angico	6	-1	-0.528089888	0	0
98	jupreta	angico	7	-1	-0.5	0	0
98	jupreta	angico	8	-1	-0.489361702	0	0
98	jupreta	angico	9	-1	-0.510638298	0	0
98	jupreta	aroeira	1	0.176470588	0.043478261	-0.25	-0.142857143
98	jupreta	aroeira	2	0.25	0.054054054	-0.333333333	-0.25
98	jupreta	aroeira	3	0.25	0.070422535	-0.090909091	-0.142857143
98	jupreta	aroeira	4	0.235294118	0.054054054	-0.75	-0.176470588
98	jupreta	aroeira	6	0.222222222	0.057142857	0	0
98	jupreta	aroeira	7	0.222222222	0.057142857	0	0
98	jupreta	aroeira	8	0.297297297	0.072847682	0	0
98	jupreta	aroeira	9	0.214285714	0.083333333	0	0
98	jupreta	cating	1	-1	-0.494736842	-0.5	-0.384615385
98	jupreta	cating	2	-0.97826087	-0.483870968	-0.307692308	-0.333333333
98	jupreta	cating	3	-1	-0.548387097	-0.5	-0.454545455
98	jupreta	cating	4	-1	-0.52688172	-0.571428571	-0.333333333
98	jupreta	cating	6	-1	-0.528089888	0	0
98	jupreta	cating	7	-1	-0.5	0	0
98	jupreta	cating	8	-1	-0.489361702	0	0
98	jupreta	cating	9	-1	-0.510638298	0	0
125	jupreta	angico	1	0.078431373	0.076923077	-0.083333333	-0.2
125	jupreta	angico	2	-0.102040816	-0.106382979	-0.066666667	-0.2
125	jupreta	angico	3	-0.058823529	-0.066666667	-0.090909091	-0.2
125	jupreta	angico	4	-0.117647059	-0.130434783	-0.111111111	-0.2
125	jupreta	angico	6	-0.163265306	-0.173913043	-0.2	-0.333333333
125	jupreta	angico	7	-0.142857143	-0.14893617	0	0
125	jupreta	angico	8	-0.1	-0.111111111	0	0
125	jupreta	angico	9	0.202247191	1	0.037037037	1
125	jupreta	aroeira	1	0	0	0.066666667	0.066666667
125	jupreta	aroeira	2	0.115384615	0.058823529	-0.230769231	-0.75
125	jupreta	aroeira	3	0.045454545	0.018181818	-0.12195122	-0.714285714
125	jupreta	aroeira	4	-0.095238095	-0.035714286	0.111111111	0.142857143
125	jupreta	aroeira	6	-0.1	-0.035714286	0	0
125	jupreta	aroeira	7	-0.1	-0.035714286	0	0
125	jupreta	aroeira	8	-0.047619048	-0.018181818	0	0
125	jupreta	aroeira	9	-0.068965517	-0.037037037	0	0
125	jupreta	cating	1	0.078431373	0.076923077	-0.083333333	-0.2
125	jupreta	cating	2	-0.102040816	-0.106382979	-0.066666667	-0.2
125	jupreta	cating	3	-0.058823529	-0.066666667	-0.090909091	-0.2
125	jupreta	cating	4	-0.117647059	-0.130434783	-0.111111111	-0.2
125	jupreta	cating	6	-0.163265306	-0.173913043	-0.2	-0.333333333
125	jupreta	cating	7	-0.142857143	-0.14893617	0	0
125	jupreta	cating	8	-0.1	-0.111111111	0	0
125	jupreta	cating	9	0.202247191	1	0.037037037	1
126	jupreta	angico	1	0.13559322	0.166666667	0.266666667	0.4
126	jupreta	angico	2	0.152542373	0.183673469	0.222222222	0.4
126	jupreta	angico	3	0.122807018	0.137254902	0.285714286	0.4
126	jupreta	angico	4	0.13559322	0.166666667	0	0
126	jupreta	angico	6	0.024390244	0.01754386	0	0
126	jupreta	angico	7	0.142857143	0.16	0	0
126	jupreta	angico	8	0.137931034	0.166666667	0	0
126	jupreta	angico	9	0.122807018	0.142857143	0	0
126	jupreta	aroeira	1	-0.611111111	-0.15942029	-0.166666667	-0.1
126	jupreta	aroeira	2	-0.473684211	-0.138461538	0.235294118	0.8
126	jupreta	aroeira	3	0.083333333	0.037037037	0.088888889	0.666666667
126	jupreta	aroeira	4	-0.473684211	-0.134328358	0.090909091	0.333333333
126	jupreta	aroeira	6	-0.1	-0.035714286	0	0
126	jupreta	aroeira	7	-0.526315789	-0.151515152	0	0
126	jupreta	aroeira	8	-0.473684211	-0.134328358	0	0
126	jupreta	aroeira	9	-0.333333333	-0.138461538	0	0
126	jupreta	cating	1	0.13559322	0.166666667	0.266666667	0.4
126	jupreta	cating	2	0.152542373	0.183673469	0.222222222	0.4
126	jupreta	cating	3	0.122807018	0.137254902	0.285714286	0.4
126	jupreta	cating	4	0.13559322	0.166666667	0	0
126	jupreta	cating	6	0.024390244	0.01754386	0	0
126	jupreta	cating	7	0.142857143	0.16	0	0
126	jupreta	cating	8	0.137931034	0.166666667	0	0
126	jupreta	cating	9	0.122807018	0.142857143	0	0
25	marmeleiro	angico	1	0	0	0	0
25	marmeleiro	angico	2	0.06122449	0.058823529	0	0
25	marmeleiro	angico	3	0.078431373	0.074074074	0	0
25	marmeleiro	angico	4	-0.022222222	-0.018867925	-0.142857143	-0.111111111
25	marmeleiro	angico	6	-0.023809524	-0.018867925	0.285714286	0.5
25	marmeleiro	angico	7	0	0	0.047619048	0.333333333
25	marmeleiro	angico	8	0	0	-0.333333333	-0.333333333
25	marmeleiro	angico	9	-0.022222222	-0.018867925	0	0
25	marmeleiro	aroeira	1	-0.230769231	-0.042253521	0.214285714	0.130434783
25	marmeleiro	aroeira	2	-0.083333333	-0.014084507	0	0
25	marmeleiro	aroeira	3	-0.142857143	-0.028571429	0.055555556	0.111111111
25	marmeleiro	aroeira	4	-0.142857143	-0.028571429	-0.7	-0.777777778
25	marmeleiro	aroeira	6	-0.083333333	-0.014084507	-0.142857143	-0.333333333
25	marmeleiro	aroeira	7	-0.230769231	-0.042253521	-0.166666667	-0.333333333
25	marmeleiro	aroeira	8	-0.076923077	-0.014084507	-0.125	-0.333333333
25	marmeleiro	aroeira	9	-0.05	-0.014084507	0	0
25	marmeleiro	cating	1	0	0	0	0
25	marmeleiro	cating	2	0.06122449	0.058823529	0	0
25	marmeleiro	cating	3	0.078431373	0.074074074	0	0
25	marmeleiro	cating	4	-0.022222222	-0.018867925	-0.142857143	-0.111111111
25	marmeleiro	cating	6	-0.023809524	-0.018867925	0.285714286	0.5
25	marmeleiro	cating	7	0	0	0.047619048	0.333333333
25	marmeleiro	cating	8	0	0	-0.333333333	-0.333333333
25	marmeleiro	cating	9	-0.022222222	-0.018867925	0	0
48	marmeleiro	angico	1	0	0	-0.181818182	-0.25
48	marmeleiro	angico	2	0.021276596	0.020408163	-0.071428571	-0.142857143
48	marmeleiro	angico	3	-0.081632653	-0.08	-0.1	-0.142857143
48	marmeleiro	angico	4	-0.063829787	-0.058823529	-0.2	-0.5
48	marmeleiro	angico	6	-0.14893617	-0.142857143	0	0
48	marmeleiro	angico	7	-0.022222222	-0.020408163	0	0
48	marmeleiro	angico	8	0	0	0	0
48	marmeleiro	angico	9	0	0	0	0
48	marmeleiro	aroeira	1	0.391304348	0.12	-0.2	-0.083333333
48	marmeleiro	aroeira	2	0.25	0.054054054	-0.133333333	-0.076923077
48	marmeleiro	aroeira	3	0.363636364	0.105263158	0	0
